"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"79","vui nhộn và hài hước .","vui nhộn và hài hước","vui nhộn và hài hước","Teaching quality","vui nhộn và hài hước","Positive"
"80","chưa chủ động trong việc đưa kiến thức .","chưa chủ động trong việc đưa kiến thức"," việc đưa kiến thức","Teaching quality","chưa chủ động","Negative"
"81","thầy rất có kinh nghiệm khi giảng dạy , các bài giảng của thầy rất có ích sau khi ra trường của sinh viên bọn em .","thầy rất có kinh nghiệm khi giảng dạy","kinh nghiệm khi giảng dạy","Teaching quality"," rất có kinh nghiệm","Positive"
"81","thầy rất có kinh nghiệm khi giảng dạy , các bài giảng của thầy rất có ích sau khi ra trường của sinh viên bọn em .","các bài giảng của thầy rất có ích sau khi ra trường của sinh viên bọn em","các bài giảng của thầy","Teaching quality","rất có ích sau khi ra trường của sinh viên bọn em","Positive"
"82","tiếc là học kỳ 2 em không đăng ký được lớp lập trình hướng đối tượng của cô !","tiếc là học kỳ 2 em không đăng ký được lớp lập trình hướng đối tượng của cô","lớp lập trình hướng đối tượng của cô","Course information","tiếc là học kỳ 2 em không đăng ký được","Negative"
"83","cô giảng bài rất dễ hiểu , tạo mọi điều kiện tốt nhất cho sinh viên tiếp cận môn học có hiệu quả .","cô giảng bài rất dễ hiểu","cô giảng bài","Teaching quality"," rất dễ hiểu","Positive"
"83","cô giảng bài rất dễ hiểu , tạo mọi điều kiện tốt nhất cho sinh viên tiếp cận môn học có hiệu quả ."," tạo mọi điều kiện tốt nhất cho sinh viên tiếp cận môn học có hiệu quả"," tạo mọi điều kiện","Support from lecturers","tốt nhất cho sinh viên tiếp cận môn học có hiệu quả","Positive"
"84","thầy rất nhiệt tình dạy .","thầy rất nhiệt tình dạy","dạy","Teaching quality"," rất nhiệt tình","Positive"
"85","thầy nói khó nghe nên đôi lúc không nghe được thầy đang nói gì .","thầy nói khó nghe nên đôi lúc không nghe được thầy đang nói gì","thầy nói khó nghe","Teaching quality","nên đôi lúc không nghe được thầy đang nói gì","Negative"
"86","bài tập quá nhiều colonsmilesmile .","bài tập quá nhiều colonsmilesmile","bài tập","Workload"," quá nhiều","Negative"
"87","cô dạy vui vẻ , nhiệt tình .","cô dạy vui vẻ , nhiệt tình","cô dạy","Teaching quality","vui vẻ , nhiệt tình","Positive"
"88","hướng dẫn giải bài tập chi tiết .","hướng dẫn giải bài tập chi tiết","hướng dẫn giải bài tập","Support from lecturers","chi tiết","Positive"
"89","hầu như không dạy kiến thức oracle cho sinh viên , mà chỉ nói lại kiến thức môn hệ quản trị cơ sở dữ liệu .","hầu như không dạy kiến thức oracle cho sinh viên , mà chỉ nói lại kiến thức môn hệ quản trị cơ sở dữ liệu","không dạy kiến thức oracle ","Teaching quality","hầu như không dạy kiến thức oracle cho sinh viên , mà chỉ nói lại kiến thức môn hệ quản trị cơ sở dữ liệu","Negative"
"90","nên chia ra 2 buổi học 1 là lý thuyết 2 là thực hành .","nên chia ra 2 buổi học 1 là lý thuyết 2 là thực hành","nên chia ra 2 buổi học 1 là lý thuyết 2 là thực hành","Organization and management","nên chia ra 2 buổi học 1 là lý thuyết 2 là thực hành","Neutral"
"91","thầy giảng đôi lúc hơi nhỏ .","thầy giảng đôi lúc hơi nhỏ","thầy giảng","Teaching quality","đôi lúc hơi nhỏ","Negative"
"92","góp ý , nhắc nhở nhiệt tình , lưu ý sai sót cho sinh viên .","góp ý , nhắc nhở nhiệt tình , lưu ý sai sót cho sinh viên","góp ý , nhắc nhở nhiệt tình , lưu ý sai sót cho sinh viên","Support from lecturers","góp ý , nhắc nhở nhiệt tình , lưu ý sai sót cho sinh viên","Positive"
"93","nhiệt tình , giải đáp tốt thắc mắc của sinh viên .","nhiệt tình , giải đáp tốt thắc mắc của sinh viên","giải đáp tốt thắc mắc của sinh viên","Teaching quality","nhiệt tình , giải đáp tốt","Positive"
"94","giọng thầy em nghe không rõ .","giọng thầy em nghe không rõ","giọng thầy","Teaching quality"," nghe không rõ","Negative"
"95","tốn nhiều thời gian trong buổi học cho các việc không cần thiết .","tốn nhiều thời gian trong buổi học cho các việc không cần thiết","tốn nhiều thời gian trong buổi học","Organization and management"," cho các việc không cần thiết","Negative"
"96","thầy dạy rất hăng say , nhiệt tình .","thầy dạy rất hăng say , nhiệt tình","thầy dạy","Teaching quality","rất hăng say , nhiệt tình","Positive"
"97","thầy dạy hay và vui vẻ .","thầy dạy hay và vui vẻ","thầy dạy","Teaching quality"," hay và vui vẻ","Positive"
"98","sinh viên không nắm được nội dung môn học là gì .","sinh viên không nắm được nội dung môn học là gì","nội dung môn học ","Course information","sinh viên không nắm được","Negative"
"99","giáo viên nhiệt tình , tận tâm , lên lớp đúng giờ .","giáo viên nhiệt tình , tận tâm , lên lớp đúng giờ","giáo viên nhiệt tình , tận tâm , lên lớp đúng giờ","Teaching quality"," nhiệt tình , tận tâm , lên lớp đúng giờ","Positive"
"100","thời gian môn học nên kéo dài hơn .","thời gian môn học nên kéo dài hơn","thời gian môn học","Organization and management","nên kéo dài hơn","Neutral"
