id,Review,Sentence Component,aspect_text,aspect,sentiment_text,sentiment
93,bài tập trực tuyến .,bài tập trực tuyến,bài tập trực tuyến,Workload,bài tập trực tuyến,Neutral
94,thầy nhiệt tình giúp đỡ sinh viên .,thầy nhiệt tình giúp đỡ sinh viên,giúp đỡ sinh viên,Support from lecturers,nhiệt tình,Positive
95,"dễ hiểu , tận tâm !","dễ hiểu , tận tâm","dễ hiểu , tận tâm",Teaching quality,"dễ hiểu , tận tâm",Positive
96,nhiều khi giảng khó hiểu .,nhiều khi giảng khó hiểu, giảng,Teaching quality,nhiều khi giảng khó hiểu,Negative
97,"vui vẻ , tận tình giải đáp thắc mắc và cung cấp nhiều kiến thức bổ ích .","vui vẻ , tận tình giải đáp thắc mắc và cung cấp nhiều kiến thức bổ ích","vui vẻ , tận tình giải đáp thắc mắc",Support from lecturers,"vui vẻ , tận tình giải đáp thắc mắc",Positive
97,"vui vẻ , tận tình giải đáp thắc mắc và cung cấp nhiều kiến thức bổ ích .","vui vẻ , tận tình giải đáp thắc mắc và cung cấp nhiều kiến thức bổ ích",cung cấp nhiều kiến thức,Teaching quality, bổ ích,Positive
98,"tuy tận tâm , nhiệt tình nhưng kiến thức thầy dạy khá cao siêu , sinh viên chưa đủ lĩnh hội được .","tuy tận tâm , nhiệt tình ","tận tâm , nhiệt tình",Support from lecturers,"tận tâm , nhiệt tình",Positive
98,"tuy tận tâm , nhiệt tình nhưng kiến thức thầy dạy khá cao siêu , sinh viên chưa đủ lĩnh hội được .","kiến thức thầy dạy khá cao siêu , sinh viên chưa đủ lĩnh hội được",kiến thức thầy dạy,Teaching quality," khá cao siêu , sinh viên chưa đủ lĩnh hội được",Negative
99,ít tương tác với sinh viên .,ít tương tác với sinh viên,tương tác với sinh viên,Support from lecturers,ít tương tác,Negative
100,chưa đi sâu vào trọng tâm lắm .,chưa đi sâu vào trọng tâm lắm,chưa đi sâu vào trọng tâm lắm,Teaching quality,chưa đi sâu vào trọng tâm lắm,Negative
